,SEASON,TEAM,DRTG,OPP_TS
21,2007,SEA,110.3,0.5495647170394365
22,2007,NYK,108.8,0.5576096692329018
23,2007,PHI,106.9,0.5324707450299364
24,2007,BOS,106.9,0.5558698168806567
25,2007,MIN,107.9,0.5478177730690715
26,2007,CHA,107.6,0.5353860872630227
27,2007,MIL,111.7,0.5611791142171515
28,2007,POR,109.9,0.5623842265548963
29,2007,ATL,108.3,0.5690624544906069
30,2007,MEM,112.3,0.5522748810387935
1,2008,BOS,98.9,0.5172500728323959
2,2008,DET,102.9,0.5077214252406945
3,2008,LAL,105.5,0.5169557591112843
4,2008,UTA,106.5,0.5075128307205646
5,2008,ORL,105.5,0.5368720166165212
6,2008,NOH,105.7,0.5237897272722427
7,2008,SAS,101.8,0.5430622404810943
8,2008,HOU,101.6,0.5323220561916467
9,2008,PHX,108.1,0.5379231770833334
10,2008,DAL,106.1,0.5440535364502911
11,2008,DEN,106.3,0.5255696530295184
12,2008,TOR,107.0,0.5520626816219005
13,2008,GSW,109.5,0.552501926228174
14,2008,PHI,106.0,0.5538145666738707
15,2008,WAS,109.6,0.5405302111777668
16,2008,CLE,106.4,0.5446862332109101
17,2008,POR,108.4,0.5471015259582214
18,2008,IND,107.5,0.545820469321307
19,2008,ATL,108.9,0.525899389857971
20,2008,SAC,109.9,0.5465981852782538
21,2008,CHI,107.2,0.5613101828821456
22,2008,CHA,109.4,0.5566979484139682
23,2008,NJN,109.4,0.5677608328313815
24,2008,MEM,111.4,0.5552267428937697
25,2008,NYK,111.9,0.5244337917561833
26,2008,MIN,111.2,0.5475220225243034
27,2008,MIL,112.8,0.5422962454212454
28,2008,LAC,109.1,0.5573471142059298
29,2008,SEA,109.5,0.5350614741096138
30,2008,MIA,110.0,0.5546770889273426
1,2009,CLE,102.4,0.514647283519745
2,2009,BOS,102.3,0.5248785575102232
3,2009,LAL,104.7,0.5212757268866384
4,2009,ORL,101.9,0.5444447580872805
5,2009,POR,107.8,0.5401243194293828
6,2009,HOU,104.0,0.5081386245777005
7,2009,SAS,104.3,0.5163949734532163
8,2009,DEN,106.8,0.5336559866761209
9,2009,UTA,107.3,0.5405484263587002
10,2009,DAL,108.4,0.5348601540332387
11,2009,PHX,111.6,0.5483354128077301
12,2009,ATL,107.6,0.5484430765200877
13,2009,NOH,107.0,0.5303180344615512
14,2009,MIA,107.6,0.5597148244037312
15,2009,PHI,107.8,0.5388561311433946
16,2009,CHI,108.7,0.5619043718085251
17,2009,DET,108.0,0.5578834535178328
18,2009,IND,109.2,0.5360622518890121
19,2009,MIL,107.9,0.5522911238306778
20,2009,CHA,106.1,0.5494042857744285
21,2009,NYK,110.8,0.5400571878198173
22,2009,NJN,111.0,0.5611075578296557
23,2009,TOR,110.0,0.5525483120211292
24,2009,GSW,113.3,0.5714989713153161
25,2009,MIN,111.4,0.5530881512648694
26,2009,MEM,109.5,0.5489406982666888
27,2009,OKC,109.4,0.55428970942544
28,2009,WAS,113.6,0.5581354827957152
29,2009,SAC,114.7,0.5708442841717092
30,2009,LAC,111.7,0.5545896325693177
1,2010,ORL,103.3,0.5277564348828275
2,2010,CLE,104.1,0.5272214671317297
3,2010,UTA,105.0,0.5417572615264536
4,2010,SAS,104.5,0.5177487341268789
5,2010,ATL,106.7,0.5340144584619075
6,2010,PHX,110.2,0.5244858192096444
7,2010,LAL,103.7,0.5365538380984587
8,2010,DEN,107.5,0.5245679872004082
9,2010,BOS,103.8,0.5216861905361716
10,2010,POR,107.1,0.5348298170984205
11,2010,OKC,104.6,0.5282727138860256
12,2010,DAL,106.3,0.5422745437912273
13,2010,MIA,104.1,0.5245581241641408
14,2010,MIL,103.1,0.5718659942363112
15,2010,CHA,102.8,0.5342873193884409
16,2010,HOU,108.0,0.5462419817690749
17,2010,MEM,109.9,0.5561837096912154
18,2010,CHI,105.3,0.5596654095348612
19,2010,TOR,113.2,0.5483203186415807
20,2010,NOH,110.1,0.5424527082568618
21,2010,IND,106.8,0.5584851008747964
22,2010,GSW,111.7,0.5504032152693938
23,2010,NYK,111.6,0.5381144368958068
24,2010,PHI,110.3,0.5561845530957983
25,2010,SAC,109.9,0.5504556470909081
26,2010,WAS,109.4,0.5334669110925541
27,2010,DET,111.4,0.5586851075661926
28,2010,LAC,110.1,0.5613838247003713
29,2010,MIN,111.6,0.5641775952935408
30,2010,NJN,110.5,0.5700343863641986
1,2011,MIA,103.5,0.5160911602209944
2,2011,CHI,100.3,0.5087576717966003
3,2011,LAL,104.3,0.5281152059392296
4,2011,SAS,105.6,0.5178104707245439
5,2011,BOS,100.3,0.5430128728768204
6,2011,ORL,102.0,0.5181558274995992
7,2011,DEN,107.3,0.5518893920197263
8,2011,DAL,105.0,0.5141814126706925
9,2011,OKC,107.2,0.5366011572063139
10,2011,MEM,105.1,0.5275960971425508
11,2011,HOU,109.0,0.5440890838461874
12,2011,POR,107.1,0.5321952855857343
13,2011,PHI,105.0,0.5447093159382096
14,2011,NOH,105.2,0.5280579246810883
15,2011,NYK,110.1,0.546557629503757
16,2011,MIL,102.5,0.567259379110326
17,2011,PHX,110.4,0.53114018864435
18,2011,ATL,107.0,0.5349357947912685
19,2011,IND,106.0,0.55609880247542
20,2011,UTA,110.1,0.5460983997864288
21,2011,GSW,110.7,0.5417635978095278
22,2011,LAC,108.7,0.5425603029050513
23,2011,DET,111.7,0.5607958771093676
24,2011,CHA,107.8,0.5566883012446368
25,2011,SAC,109.0,0.554601337913578
26,2011,NJN,109.9,0.5664918032786885
27,2011,TOR,112.9,0.5568346506871139
28,2011,MIN,111.1,0.5541635773272313
29,2011,WAS,110.2,0.5508642301095131
30,2011,CLE,111.8,0.5602724223154881
1,2012,CHI,98.3,0.4863140089189605
2,2012,SAS,103.2,0.49787877969032884
3,2012,OKC,103.2,0.5002645466755301
4,2012,MIA,100.2,0.5166653125888614
5,2012,PHI,99.2,0.5288123440107003
6,2012,ATL,101.2,0.5167637209677636
7,2012,IND,103.1,0.5258640108671168
8,2012,NYK,101.0,0.5275337710619826
9,2012,DEN,106.2,0.5240041893307206
10,2012,BOS,98.2,0.5179137824413015
11,2012,LAC,105.7,0.5260542980328752
12,2012,MEM,101.8,0.518933313877134
13,2012,LAL,104.4,0.537067878389122
14,2012,DAL,102.3,0.5428277603131255
15,2012,ORL,104.1,0.5072463768115941
16,2012,UTA,106.1,0.5217516698019834
17,2012,MIL,105.2,0.5079906500501797
18,2012,HOU,105.2,0.5403197728916147
19,2012,PHX,106.5,0.5309407161411238
20,2012,POR,106.4,0.5357095740049341
21,2012,MIN,106.6,0.5295051876537746
22,2012,GSW,109.1,0.5317048495529013
23,2012,TOR,104.5,0.5383961462170587
24,2012,NOH,105.1,0.5493702279815034
25,2012,WAS,106.2,0.526791521597735
26,2012,DET,106.3,0.5444301055445453
27,2012,SAC,109.8,0.5488190949802468
28,2012,NJN,109.6,0.5394184168012924
29,2012,CLE,108.9,0.5418739984819094
30,2012,CHA,110.4,0.5510062478816675
1,2013,OKC,102.6,0.5163155429390551
2,2013,MIA,103.7,0.495327153203583
3,2013,LAC,103.6,0.5167308141207636
4,2013,SAS,101.6,0.5346090464668956
5,2013,DEN,105.1,0.5266751392569359
6,2013,NYK,106.3,0.5337264757899809
7,2013,MEM,100.3,0.5230080840657404
8,2013,IND,99.8,0.5476372546830696
9,2013,HOU,106.1,0.522180015109437
10,2013,BKN,106.2,0.5337286279249192
11,2013,LAL,106.6,0.5104410148449714
12,2013,GSW,105.5,0.5157424139062329
13,2013,ATL,104.4,0.5308262813093937
14,2013,CHI,103.2,0.5568452232373156
15,2013,UTA,106.8,0.5447677914592328
16,2013,BOS,103.3,0.5428973239109662
17,2013,DAL,106.5,0.5439546552085742
18,2013,MIL,105.2,0.5434403630355955
19,2013,TOR,107.5,0.5260686429053985
20,2013,MIN,105.4,0.5306187177992894
21,2013,WAS,103.0,0.5466452997112812
22,2013,POR,109.2,0.5256706964280277
23,2013,PHI,105.7,0.5283378301872357
24,2013,DET,108.1,0.5426871095611375
25,2013,NOH,110.1,0.5605111548272731
26,2013,CLE,109.4,0.5492803669337832
27,2013,SAC,111.4,0.5344174580640532
28,2013,PHX,108.1,0.5396057660693737
29,2013,ORL,109.1,0.5577080042825191
30,2013,CHA,111.5,0.5595154631144349
1,2014,SAS,102.4,0.5090669090279581
2,2014,LAC,104.8,0.5006002972396905
3,2014,OKC,103.9,0.5354302221534858
4,2014,MIA,105.8,0.5262072357461302
5,2014,GSW,102.6,0.5486823383344229
6,2014,IND,99.3,0.5185206294267906
7,2014,HOU,106.3,0.5370618793625004
8,2014,POR,107.4,0.5579214021634945
9,2014,TOR,105.3,0.545275969855271
10,2014,PHX,106.7,0.5220790461606224
11,2014,MIN,106.2,0.551237159639254
12,2014,DAL,108.7,0.5275743825091528
13,2014,CHI,100.5,0.5467483765717858
14,2014,MEM,104.6,0.5266198107782115
15,2014,WAS,104.6,0.5451446031929056
16,2014,CHA,103.8,0.5447415815044396
17,2014,ATL,106.4,0.5436592167145294
18,2014,NYK,109.1,0.5589875647115333
19,2014,BKN,107.7,0.5581146238125362
20,2014,DEN,108.2,0.5554556323201117
21,2014,NOP,110.1,0.54133528942424
22,2014,SAC,108.8,0.526317104493871
23,2014,CLE,107.7,0.526505225821236
24,2014,DET,109.7,0.552366335034058
25,2014,BOS,107.7,0.5587076893953337
26,2014,ORL,107.4,0.550001286703209
27,2014,LAL,110.6,0.5585858007567517
28,2014,UTA,111.3,0.5432267982765998
29,2014,MIL,111.8,0.5459212527789695
30,2014,PHI,109.9,0.5653814882105538
